,UniProt ID,Site,Type
3113,Q99466,93,Hex2HexNAc2
3114,Q8NFZ4,648,HexHexNAc
3115,Q92823,639,HexHexNAc
3116,H0Y7Z2,47,HexHexNAc
3117,O14786,637,Hex2HexNAc2
3118,O14786,638,HexHexNAc
3119,O14786,589,Hex3HexNAc3
3120,O15240,95,HexHexNAc
3121,P14543,921,Hex2HexNAc2
3122,P14543,887,HexHexNAc
3123,P14543,359,HexHexNAc
3124,Q14112,431,HexHexNAc
3125,Q14112,419,HexHexNAc
3126,Q14112,410,HexHexNAc
3127,Q14112,1096,HexHexNAc3
3128,Q14112,462,HexHexNAc
3129,Q14112,934,HexHexNAc
3130,Q14112,1087,HexHexNAc
3131,Q14112,994,HexHexNAc
3132,Q14112,846,HexHexNAc
3133,Q14112,1012,HexHexNAc
3134,Q14112,475,HexHexNAc
3135,Q14112,1102,HexHexNAc2
3136,Q14112,1113,HexNAc
3137,P29474,78,HexHexNAc2
3138,Q13253,81,HexHexNAc
3139,Q9H173,73,HexHexNAc
3140,Q68BL8,426,HexHexNAc
3141,Q68BL8,36,HexHexNAc
3142,P10451,147,HexHexNAc
3143,P10451,152,HexHexNAc
3144,P10451,143,HexHexNAc3
3145,O95428,604,HexHexNAc
3146,O95428,910,HexHexNAc
3147,O95428,611,HexHexNAc
3148,O95428,555,HexHexNAc
3149,O95428,886,HexNAc
3150,O95428,552,HexHexNAc
3151,O95428,1141,HexHexNAc
3152,P12272,167,HexHexNAc
3153,P26022,45,HexHexNAc
3154,P26022,41,HexHexNAc
3155,Q6UXB8,296,HexHexNAc
3156,Q6UXB8,372,HexHexNAc
3157,Q6UXB8,214,HexHexNAc
3158,Q6UXB8,311,HexHexNAc
3159,Q6UXB8,285,Hex2HexNAc2
3160,P19021,45,HexHexNAc
3161,P19021,46,HexHexNAc
3162,Q15063,256,HexNAc
3163,Q92626,424,HexHexNAc
3164,O60346,222,HexNAc2
3165,Q96FE7,120,HexHexNAc
3166,P36955,30,HexHexNAc
3167,P36955,24,HexHexNAc
3168,P36955,372,HexHexNAc
3169,P36955,36,HexHexNAc
3170,Q63HQ2,312,Hex3HexNAc3
3171,Q63HQ2,319,Hex2HexNAc2
3172,Q5JTB6,87,HexHexNAc
3173,P05155,31,HexHexNAc
3174,P05155,27,HexHexNAc
3175,P05155,118,HexHexNAc
3176,P05155,119,HexHexNAc
3177,P05155,115,HexHexNAc
3178,P05155,113,Hex2HexNAc2
3179,Q9BX97,401,HexHexNAc
3180,P00747,460,HexHexNAc
3181,P00747,457,HexHexNAc
3182,P00747,742,HexHexNAc
3183,P00747,371,HexHexNAc
3184,P00747,710,HexHexNAc
3185,P05121,359,HexHexNAc
3186,P05121,360,HexHexNAc
3187,P05121,362,HexHexNAc
3188,Q5VY43,64,HexHexNAc
3189,P07359,364,HexHexNAc
3190,Q9GZP0,197,HexHexNAc
3191,Q9GZP0,189,Hex2HexNAc2
3192,Q9GZP0,201,HexHexNAc
3193,Q9GZP0,24,HexHexNAc
3194,Q8IUK5,372,HexHexNAc
3195,Q8IUK5,393,Hex2HexNAc2
3196,Q6UX71,427,HexHexNAc
3197,Q6UX71,419,Hex2HexNAc2
3198,O43157,795,HexHexNAc
3199,O43157,834,HexHexNAc
3200,O43157,790,HexHexNAc
3201,O00592,269,HexHexNAc
3202,O00592,261,Hex2HexNAc2
3203,O00592,267,HexHexNAc
3204,O00592,232,Hex2HexNAc2
3205,G3V0E6,232,Hex3HexNAc3
3206,Q9NZ53,290,HexHexNAc
3207,Q9NZ53,349,HexHexNAc
3208,Q9NZ53,312,Hex2HexNAc2
3209,Q86YL7,70,HexHexNAc
3210,Q86YL7,100,HexHexNAc
3211,Q8NCW6,460,HexHexNAc
3212,Q96FL9,45,HexHexNAc
3213,Q96FL9,41,Hex2HexNAc2
3214,Q6P9A2,93,HexHexNAc
3215,Q8N131,149,HexHexNAc
3216,Q9HCN3,330,HexHexNAc
3217,Q9UKY0,47,HexHexNAc
3218,Q96SM3,100,HexHexNAc
3219,Q96SM3,104,HexHexNAc
3220,Q15113,311,HexHexNAc
3221,Q9UKZ9,293,HexHexNAc
3222,Q99075,37,Hex2HexNAc2
3223,P51888,68,HexHexNAc
3224,P51888,56,HexHexNAc
3225,P51888,43,Hex2HexNAc2
3226,Q5FWE3,254,HexHexNAc
3227,Q07954,975,HexHexNAc
3228,Q07954,3571,HexHexNAc
3229,Q07954,1056,HexHexNAc
3230,Q07954,1014,HexHexNAc
3231,Q07954,847,HexHexNAc
3232,Q07954,3493,HexHexNAc
3233,Q07954,3452,HexHexNAc
3234,Q32P28,92,HexHexNAc
3235,O15460,272,HexHexNAc
3236,P29122,683,HexHexNAc
3237,Q16651,184,HexHexNAc
3238,Q6P4E1,313,HexNAc
3239,Q6P4E1,277,HexHexNAc
3240,Q6P4E1,312,HexHexNAc
3241,Q5IJ48,560,HexHexNAc
3242,O60888,59,HexHexNAc2
3243,O60888,57,HexHexNAc
3244,Q14554,391,HexHexNAc
3245,P34910,147,HexHexNAc
3246,P34910,96,Hex2HexNAc2
3247,Q9ULI3,261,HexHexNAc
3248,Q9ULI3,198,HexHexNAc
3249,Q9ULI3,956,HexHexNAc
3250,Q9ULI3,715,Hex2HexNAc2
3251,Q9ULI3,680,HexNAc
3252,Q9ULI3,259,HexHexNAc
3253,Q9ULI3,205,HexHexNAc
3254,Q9ULI3,401,HexHexNAc
3255,Q9ULI3,388,HexHexNAc
3256,Q9ULI3,161,HexHexNAc
3257,Q9ULI3,492,HexHexNAc
3258,Q9ULI3,952,Hex2HexNAc2
3259,O76095,43,HexHexNAc
3260,Q9BUN1,304,HexHexNAc
3261,Q9BUN1,191,HexHexNAc
3262,Q9BRQ5,205,HexHexNAc
3263,Q8N114,82,HexHexNAc
3264,B4DS77,66,HexHexNAc
3265,Q9GZT5,319,HexHexNAc
3266,O14905,41,HexHexNAc
3267,P28300,146,HexHexNAc
3268,Q92954,263,HexHexNAc
3269,Q92954,235,HexHexNAc
3270,Q92954,234,Hex2HexNAc2
3271,Q92954,254,HexNAc
3272,P00734,207,HexHexNAc
3273,P00734,315,HexHexNAc
3274,O60330,569,HexHexNAc
3275,Q9NPG4,603,HexHexNAc
3276,Q96MK3,148,HexHexNAc
3277,Q9HBR0,772,HexHexNAc
3278,P04626,127,HexHexNAc
3279,F8VSD5,171,Hex2HexNAc2
3280,P08575,176,HexHexNAc
3281,P08575,167,Hex2HexNAc2
3282,Q12913,305,HexHexNAc
3283,Q12913,64,HexHexNAc
3284,P23470,514,Hex2HexNAc2
3285,Q96B86,350,HexHexNAc
3286,Q9BZR6,390,HexHexNAc
3287,O95980,276,HexHexNAc
3288,Q9Y6N7,555,HexHexNAc
3289,Q8WZ75,232,HexHexNAc
3290,Q86VB7,701,HexHexNAc
3291,Q86VB7,709,HexHexNAc
3292,Q86VB7,704,HexHexNAc
3293,Q8N474,175,HexHexNAc
3294,Q8N474,38,HexHexNAc
3295,Q8N474,184,HexHexNAc
3296,Q8N474,183,Hex2HexNAc2
3297,Q6UXD5,48,HexHexNAc
3298,Q6UXD5,45,HexHexNAc
3299,Q6UXD5,43,Hex2HexNAc2
3300,A0A024R8Y9,634,HexHexNAc
3301,Q13275,713,HexHexNAc
3302,Q9NPR2,582,HexHexNAc
3303,Q92854,696,HexHexNAc
3304,Q13530,322,HexHexNAc
3305,P02768,532,HexHexNAc
3306,P02743,195,HexHexNAc
3307,Q04900,48,Hex2HexNAc3
3308,Q04900,54,Hex2HexNAc2
3309,A0A087WU87,49,HexHexNAc
3310,Q8IW52,334,HexHexNAc
3311,Q99835,500,HexNAc
3312,P13866,14,HexHexNAc
3313,P13866,10,HexHexNAc
3314,P31639,5,HexHexNAc
3315,Q2M3M2,19,HexHexNAc
3316,Q9UBY0,54,HexHexNAc
3317,Q8WWX8,7,HexHexNAc
3318,Q8N695,499,HexHexNAc
3319,Q8N695,493,HexHexNAc
3320,Q8N695,498,Hex2HexNAc2
3321,A1L4H1,760,HexHexNAc
3322,A1L4H1,581,HexHexNAc
3323,A1L4H1,1466,HexHexNAc
3324,A1L4H1,758,Hex2HexNAc2
3325,A1L4H1,1445,HexHexNAc
3326,A1L4H1,764,HexHexNAc
3327,A1L4H1,157,HexHexNAc
3328,A1L4H1,453,HexHexNAc
3329,A1L4H1,884,HexHexNAc
3330,A1L4H1,1462,HexHexNAc
3331,A1L4H1,1458,HexHexNAc
3332,A1L4H1,1047,Hex2HexNAc3
3333,A1L4H1,1558,Hex2HexNAc2
3334,Q8WWT9,593,HexHexNAc
3335,P11168,69,HexHexNAc
3336,Q9HAB3,180,HexHexNAc
3337,Q9NQ40,182,HexHexNAc
3338,Q92673,1463,HexHexNAc
3339,Q92673,1412,Hex2HexNAc2
3340,Q92673,1460,HexHexNAc
3341,Q92673,1464,HexHexNAc
3342,Q92673,1418,HexHexNAc
3343,Q92673,1198,HexHexNAc
3344,Q92673,1413,HexHexNAc
3345,P09486,39,HexHexNAc
3346,Q14515,356,HexHexNAc
3347,Q14515,365,HexHexNAc
3348,Q14515,31,HexHexNAc
3349,Q14515,116,HexHexNAc
3350,Q14515,34,HexHexNAc
3351,Q14515,315,HexHexNAc
3352,Q14515,40,HexHexNAc
3353,Q9H4F8,184,HexHexNAc
3354,Q9H4F8,197,HexHexNAc
3355,Q9BUD6,216,HexHexNAc
3356,O76061,28,HexHexNAc
3357,O76061,212,HexHexNAc
3358,P08254,277,HexHexNAc
3359,P08254,286,HexHexNAc
3360,A0A140VKE5,593,HexHexNAc
3361,A0A140VKE5,592,Hex2HexNAc2
3362,Q6ZRP7,624,HexNAc
3363,Q9UGT4,667,HexHexNAc
3364,Q9UGT4,670,HexHexNAc
3365,O60279,278,HexHexNAc
3366,O60279,455,HexHexNAc
3367,O60279,277,Hex2HexNAc2
3368,O60279,366,Hex2HexNAc2
3369,O60279,270,HexHexNAc
3370,O60279,558,HexHexNAc
3371,O60279,408,HexHexNAc
3372,Q4LDE5,2647,HexHexNAc
3373,P18827,216,HexHexNAc
3374,P18827,91,HexHexNAc
3375,P18827,89,Hex2HexNAc2
3376,P18827,215,HexHexNAc
3377,P18827,220,HexHexNAc
3378,P18827,212,HexHexNAc
3379,P18827,90,HexHexNAc
3380,P18827,86,HexHexNAc
3381,P18827,92,HexHexNAc
3382,P18827,198,HexHexNAc
3383,O75056,225,Hex2HexNAc2
3384,O75056,324,Hex2HexNAc2
3385,P31431,24,HexHexNAc
3386,D3YTG3,573,HexHexNAc
3387,D3YTG3,390,HexNAc
3388,D3YTG3,852,HexHexNAc
3389,D3YTG3,399,HexHexNAc
3390,D3YTG3,628,Hex2HexNAc2
3391,Q7Z7G0,600,HexHexNAc
3392,Q7Z7G0,768,HexHexNAc
3393,Q7Z7G0,238,HexHexNAc
3394,Q7Z7G0,438,HexHexNAc
3395,Q7Z7G0,335,Hex2HexNAc2
3396,Q7Z7G0,617,Hex2HexNAc2
3397,P01732,158,HexHexNAc
3398,H0YGZ3,177,HexHexNAc
3399,P24821,81,HexHexNAc
3400,P24821,84,HexHexNAc
3401,P24821,1265,HexHexNAc
3402,P24821,1469,HexHexNAc
3403,P24821,91,HexHexNAc
3404,P24821,1825,HexHexNAc
3405,P22105,2083,HexHexNAc
3406,P22105,2399,HexHexNAc
3407,P22105,943,HexHexNAc
3408,P22105,3923,HexHexNAc
3409,P22105,178,HexHexNAc
3410,P22105,54,HexHexNAc
3411,P22105,946,Hex2HexNAc2
3412,P22105,2292,Hex2HexNAc2
3413,P22105,3922,Hex2HexNAc2
3414,P22105,3158,HexHexNAc
3415,P22105,2728,HexHexNAc
3416,P22105,1364,HexHexNAc
3417,P22105,2727,Hex2HexNAc2
3418,P22105,937,HexHexNAc
3419,P22105,3880,HexHexNAc
3420,P22105,1873,HexHexNAc
3421,P22105,2514,HexHexNAc
3422,P22105,91,HexHexNAc
3423,P22105,1469,HexHexNAc
3424,P22105,1981,HexHexNAc
3425,P22105,3257,HexHexNAc
3426,P22105,1876,HexHexNAc
3427,P22105,948,HexHexNAc
3428,P22105,947,HexHexNAc
3429,P22105,2008,HexHexNAc
3430,P22105,3541,HexHexNAc
3431,P22105,83,HexHexNAc
3432,P22105,2357,HexHexNAc
3433,P22105,2324,HexHexNAc
3434,P22105,47,HexHexNAc
3435,P22105,1569,HexHexNAc
3436,P22105,2838,HexHexNAc
3437,P22105,2620,HexHexNAc
3438,P22105,1180,HexHexNAc
3439,P22105,1872,Hex2HexNAc2
3440,P22105,936,Hex2HexNAc2
3441,P22105,2837,HexHexNAc2
3442,Q6N022,394,HexHexNAc
3443,Q92563,184,HexHexNAc
3444,Q92563,189,Hex2HexNAc2
3445,Q6PKC3,558,HexHexNAc
3446,Q8NBS9,308,HexHexNAc
3447,Q8NBS9,174,HexHexNAc
3448,Q8NBS9,306,Hex2HexNAc2
3449,Q8NBS9,304,HexHexNAc2
3450,Q9NS62,398,Hex2HexNAc2
3451,Q6ZMP0,583,HexHexNAc
3452,Q6ZMP0,277,HexHexNAc
3453,Q6ZMP0,582,HexHexNAc
3454,P35443,273,HexHexNAc
3455,Q9UKU6,121,HexHexNAc
3456,P05543,373,HexHexNAc
3457,P10646,42,HexHexNAc
3458,Q7L0X0,538,HexHexNAc
3459,Q7L0X0,541,HexHexNAc
3460,Q7L0X0,441,HexHexNAc
3461,Q9HBG7,298,HexHexNAc
3462,P21675,1654,HexHexNAc
3463,O43493,23,HexHexNAc
3464,Q6UWJ1,176,HexHexNAc
3465,Q6UWJ1,151,HexHexNAc
3466,Q9BVT8,92,HexHexNAc
3467,Q14956,350,HexHexNAc
3468,Q9NXG6,176,HexHexNAc
3469,Q24JP5,770,Hex2HexNAc2
3470,Q6IEE7,847,HexHexNAc
3471,Q6IEE7,33,HexHexNAc
3472,Q6IEE7,31,HexHexNAc
3473,Q6IEE7,875,HexHexNAc
3474,Q9NX61,416,HexHexNAc
3475,Q86X19,135,HexHexNAc
3476,Q96HP8,165,HexHexNAc
3477,Q5JRA6,1115,HexHexNAc
3478,Q5JRA6,711,HexHexNAc
3479,Q86YW5,148,HexHexNAc
3480,Q13641,53,HexHexNAc
3481,Q13641,50,Hex2HexNAc2
3482,Q9UJW2,112,HexHexNAc
3483,O43508,198,HexHexNAc
3484,O00220,126,HexHexNAc
3485,Q96RJ3,17,HexHexNAc
3486,P20333,239,HexHexNAc
3487,O75509,227,HexHexNAc
3488,P25445,214,HexHexNAc
3489,O95407,203,HexHexNAc
3490,Q8IVY1,18,HexHexNAc
3491,Q8IVY1,16,HexHexNAc
3492,Q12866,45,HexHexNAc
3493,Q12866,84,HexHexNAc
3494,Q6UX72,345,HexHexNAc
3495,Q6UX72,79,HexHexNAc
3496,Q6UX72,352,HexHexNAc
3497,Q96F05,304,HexHexNAc
3498,Q86TY3,538,Hex2HexNAc2
3499,Q86TY3,572,HexHexNAc
3500,Q86TY3,574,HexHexNAc
3501,Q86TY3,205,HexHexNAc
3502,Q86TY3,473,HexHexNAc
3503,Q86TY3,378,HexHexNAc
3504,Q86TY3,360,HexHexNAc
3505,Q86TY3,376,HexHexNAc
3506,Q86TY3,478,HexHexNAc
3507,Q86TY3,588,HexHexNAc
3508,Q86TY3,680,HexHexNAc
3509,Q86TY3,242,HexHexNAc
3510,Q86TY3,302,HexHexNAc
3511,Q86TY3,152,HexHexNAc
3512,Q86TY3,167,Hex2HexNAc2
3513,Q8WWF1,51,HexHexNAc
3514,Q12965,127,HexHexNAc
3515,Q6UX73,147,HexHexNAc
3516,P19320,369,HexHexNAc
3517,P19320,81,HexHexNAc
3518,P49765,187,HexHexNAc
3519,P35968,477,HexHexNAc
3520,Q6EMK4,532,HexHexNAc
3521,Q6EMK4,555,HexHexNAc
3522,Q6EMK4,530,HexHexNAc
3523,P13611,2583,HexHexNAc
3524,P13611,2572,HexHexNAc
3525,P13611,2893,HexHexNAc
3526,P13611,2857,HexHexNAc
3527,P13611,2981,HexHexNAc
3528,P13611,2999,HexHexNAc
3529,P13611,2760,HexHexNAc
3530,P13611,2767,HexHexNAc
3531,P13611,1811,HexHexNAc
3532,P13611,2039,HexHexNAc
3533,P13611,2827,HexHexNAc
3534,P13611,1758,HexHexNAc
3535,P13611,1001,HexHexNAc
3536,P13611,2879,HexHexNAc
3537,P13611,1810,HexHexNAc
3538,P13611,2826,HexHexNAc
3539,P13611,3005,HexHexNAc
3540,P13611,989,HexHexNAc
3541,P13611,440,HexHexNAc
3542,P13611,2856,HexHexNAc
3543,P13611,1447,HexHexNAc
3544,P13611,1853,HexHexNAc
3545,P13611,2021,HexHexNAc
3546,P13611,2020,HexHexNAc
3547,P13611,1256,HexHexNAc
3548,P13611,2215,HexHexNAc
3549,P13611,2847,HexHexNAc
3550,P13611,2294,HexHexNAc
3551,P13611,364,HexHexNAc
3552,P13611,2860,HexHexNAc
3553,P13611,442,HexHexNAc
3554,P13611,3006,Hex2HexNAc2
3555,P13611,727,Hex2HexNAc2
3556,P13611,2977,Hex3HexNAc3
3557,P13611,2723,Hex2HexNAc2
3558,P13611,566,Hex2HexNAc2
3559,P13611,1490,Hex2HexNAc2
3560,P13611,1315,Hex2HexNAc2
3561,P13611,569,Hex3HexNAc3
3562,P13611,2791,Hex2HexNAc2
3563,P13611,1308,HexHexNAc2
3564,P13611,1537,Hex2HexNAc2
3565,P13611,1747,HexHexNAc
3566,P13611,2983,HexHexNAc
3567,P13611,589,HexHexNAc
3568,P13611,586,HexHexNAc
3569,P13611,471,HexHexNAc
3570,P13611,2724,HexHexNAc
3571,P13611,3003,HexHexNAc
3572,P13611,2559,HexHexNAc
3573,P13611,1848,Hex2HexNAc2
3574,P13611,2017,Hex3HexNAc3
3575,P13611,563,HexHexNAc
3576,P13611,1847,Hex3HexNAc3
3577,P13611,2034,HexNAc
3578,P13611,2330,HexHexNAc
3579,P13611,3083,HexHexNAc
3580,P13611,1665,HexHexNAc
3581,P13611,393,HexHexNAc
3582,P13611,1807,HexHexNAc
3583,P13611,1271,HexHexNAc
3584,P13611,2875,HexHexNAc
3585,P13611,2144,HexHexNAc
3586,P13611,545,HexHexNAc
3587,P13611,2672,HexHexNAc
3588,P13611,1015,HexHexNAc
3589,P13611,2830,HexHexNAc
3590,P13611,551,HexHexNAc
3591,P13611,2740,HexHexNAc
3592,P13611,1602,HexHexNAc
3593,P13611,51,HexHexNAc
3594,P13611,1654,HexHexNAc
3595,P13611,3014,HexHexNAc
3596,P13611,2691,HexHexNAc
3597,P13611,728,HexHexNAc
3598,P13611,2396,HexHexNAc
3599,P13611,544,HexHexNAc
3600,P13611,2395,HexHexNAc
3601,P13611,2345,HexHexNAc
3602,P13611,670,HexHexNAc
3603,P13611,2050,HexHexNAc
3604,P13611,939,HexHexNAc
3605,P13611,1973,HexHexNAc
3606,P13611,1074,HexHexNAc
3607,P13611,2887,HexHexNAc
3608,P13611,651,HexHexNAc
3609,P13611,1503,HexHexNAc
3610,P13611,2135,HexHexNAc
3611,P13611,464,HexHexNAc
3612,P13611,1615,HexHexNAc
3613,P13611,1316,HexHexNAc
3614,P13611,1480,HexHexNAc
3615,P13611,861,Hex2HexNAc2
3616,P13611,1041,HexHexNAc
3617,P13611,1295,HexHexNAc
3618,P13611,1052,HexHexNAc
3619,P13611,500,HexHexNAc
3620,P13611,362,HexHexNAc
3621,P13611,1451,HexHexNAc
3622,P13611,1262,HexHexNAc
3623,P13611,737,HexHexNAc
3624,P13611,2811,HexHexNAc
3625,P13611,855,HexHexNAc
3626,P13611,1309,HexHexNAc
3627,P13611,1291,HexHexNAc
3628,P13611,1261,HexHexNAc
3629,P13611,2793,HexHexNAc
3630,P13611,1996,Hex2HexNAc2
3631,P13611,2571,Hex2HexNAc2
3632,P13611,1474,Hex2HexNAc2
3633,P13611,1806,Hex3HexNAc3
3634,P13611,570,Hex2HexNAc2
3635,P13611,2671,Hex2HexNAc2
3636,P13611,2394,Hex2HexNAc2
3637,P13611,1404,Hex2HexNAc2
3638,P13611,1403,Hex2HexNAc2
3639,P13611,1473,Hex3HexNAc3
3640,P13611,2328,Hex3HexNAc3
3641,P13611,2958,Hex3HexNAc3
3642,P13611,2978,Hex2HexNAc2
3643,P13611,3045,HexHexNAc
3644,P13611,2331,HexHexNAc
3645,P98155,192,HexHexNAc
3646,Q6UXI7,277,HexHexNAc
3647,P04004,141,HexHexNAc
3648,P04004,97,HexHexNAc
3649,P04004,88,HexHexNAc
3650,P04004,429,HexHexNAc
3651,P04004,99,HexHexNAc
3652,Q8IWT6,89,HexHexNAc
3653,Q8TDW0,87,HexHexNAc
3654,Q8TDW0,79,HexHexNAc
3655,Q7L1W4,106,HexHexNAc
3656,P04275,746,HexHexNAc
3657,Q6PCB0,84,HexHexNAc
3658,Q6PCB0,322,HexHexNAc
3659,Q9Y279,264,Hex2HexNAc2
3660,O95388,35,HexHexNAc
3661,Q86Y38,874,HexHexNAc
3662,Q9H1B5,783,HexHexNAc
3663,Q9H1B5,782,HexHexNAc
3664,Q9H1B5,777,HexHexNAc
3665,Q9H1B5,154,HexHexNAc
3666,P61129,992,HexHexNAc
3667,Q6ZMH5,123,HexNAc
3668,Q13433,190,Hex2HexNAc2
3669,Q15942,240,HexNAc
3670,Q8TE99,58,HexNAc
3671,P08195,581,HexHexNAc
3672,P05387,79,HexHexNAc
3673,Q8TE59,151,HexHexNAc
3674,Q8TE59,208,HexHexNAc
3675,Q8TE59,204,HexHexNAc
3676,Q5T0Y8,43,HexHexNAc
3677,P25054,1706,HexNAc3
3678,Q9HDC9,188,HexHexNAc
3679,P28907,221,HexHexNAc
3680,P28907,220,Hex2HexNAc2
3681,P18085,48,HexHexNAc
3682,P18085,45,HexHexNAc
3683,P62330,44,HexHexNAc
3684,Q9NZ52,347,HexNAc
3685,P40616,48,HexHexNAc
3686,P40616,45,HexHexNAc
3687,Q6UW56,94,HexNAc2
3688,Q6P4F1,57,HexHexNAc
3689,Q6P4F1,182,Hex2HexNAc2
3690,Q9BYC5,569,HexHexNAc
3691,P26572,39,HexHexNAc
3692,Q10469,385,HexHexNAc
3693,Q10469,389,HexHexNAc
3694,Q09328,85,HexHexNAc
3695,Q16706,42,HexHexNAc
3696,Q9NSC7,151,HexHexNAc
3697,Q9NSC7,234,HexNAc
3698,Q06481,580,HexHexNAc
3699,Q06481,576,HexHexNAc
3700,Q06481,296,HexHexNAc
3701,Q15389,59,HexHexNAc
3702,P04083,41,HexHexNAc
3703,P58335,375,HexHexNAc
3704,O95782,653,HexNAc
3705,P02655,86,HexHexNAc
3706,P08519,22,HexHexNAc
3707,O95831,547,HexNAc
3708,P15289,409,HexHexNAc
3709,Q96EG1,371,HexNAc
3710,Q12797,217,HexHexNAc
3711,Q8WWM7,1017,HexNAc
3712,P05496,43,HexHexNAc
3713,P35613,283,HexHexNAc
3714,P35613,141,HexHexNAc
3715,P35613,144,Hex2HexNAc2
3716,P35613,251,HexNAc
3717,Q96L58,46,HexHexNAc
3718,Q96L58,315,HexHexNAc
3719,O00587,42,HexHexNAc
3720,O00587,38,HexHexNAc
3721,P15291,362,HexHexNAc
3722,P15291,64,HexHexNAc
3723,P15291,57,HexHexNAc
3724,P15291,279,HexHexNAc
3725,O60512,97,HexHexNAc
3726,O60512,93,HexHexNAc
3727,O60512,227,HexHexNAc
3728,O60512,91,HexHexNAc
3729,O60512,315,HexHexNAc
3730,O43286,98,Hex3HexNAc3
3731,Q9UBX8,101,HexHexNAc
3732,O43505,253,HexHexNAc
3733,P61769,48,HexHexNAc
3734,P61769,88,HexHexNAc
3735,P16278,283,HexHexNAc
3736,P08236,180,HexNAc
3737,P07686,250,HexHexNAc
3738,P52849,635,HexHexNAc
3739,Q13145,91,HexHexNAc
3740,P36894,137,HexHexNAc
3741,P36894,49,HexHexNAc
3742,P36894,55,HexHexNAc
3743,Q7Z589,365,HexNAc
3744,Q7KYR7,204,HexHexNAc
3745,P55283,497,HexHexNAc
3746,P55283,495,HexHexNAc
3747,Q9Y6J0,349,HexNAc
3748,Q16602,43,HexHexNAc
3749,P27824,50,HexHexNAc
3750,O94985,52,HexHexNAc
3751,O94985,149,HexHexNAc
3752,O94985,41,HexHexNAc
3753,Q9BQT9,816,HexHexNAc
3754,Q9BQT9,283,HexHexNAc
3755,Q9BQT9,187,HexNAc
3756,O43852,300,HexHexNAc
3757,O43852,303,HexHexNAc
3758,P56211,94,HexHexNAc
3759,O43529,45,HexHexNAc
3760,Q9NPF2,328,HexHexNAc
3761,Q8NCH0,252,HexHexNAc
3762,Q9Y4C5,465,HexHexNAc
3763,Q9Y4C5,466,HexNAc
3764,Q9Y4C5,254,HexHexNAc
3765,O75976,692,HexHexNAc
3766,O75976,225,Hex2HexNAc2
3767,O75976,479,HexNAc
3768,P07339,165,HexHexNAc
3769,P56202,316,HexHexNAc
3770,P56202,311,HexHexNAc
3771,P56202,324,HexHexNAc
3772,P20645,63,HexHexNAc
3773,P11717,1107,HexHexNAc
3774,P11717,770,HexHexNAc
3775,P51679,17,HexHexNAc
3776,P32248,38,HexHexNAc
3777,P32248,42,HexHexNAc
3778,P32248,37,Hex2HexNAc2
3779,P48509,187,HexHexNAc
3780,Q13740,343,HexHexNAc
3781,Q9NPF0,95,HexHexNAc
3782,Q9NPF0,42,Hex2HexNAc2
3783,Q9NPF0,43,HexHexNAc
3784,Q9NPF0,50,HexHexNAc
3785,Q9NPF0,186,HexHexNAc
3786,Q9NPF0,63,HexHexNAc
3787,Q9NPF0,140,HexHexNAc
3788,Q9NPF0,111,HexHexNAc
3789,Q9NPF0,180,HexHexNAc
3790,Q9NPF0,179,HexNAc3
3791,P16070,133,HexHexNAc
3792,P16070,130,HexNAc3
3793,P60033,167,HexHexNAc
3794,P60033,177,HexHexNAc
3795,P60033,179,HexHexNAc
3796,P60033,168,HexHexNAc2
3797,P60033,161,HexHexNAc
3798,P60033,163,HexHexNAc
3799,P60033,166,Hex2HexNAc2
3800,P14209,89,HexHexNAc
3801,Q8TCZ2,250,HexHexNAc
3802,Q8TCZ2,146,HexHexNAc
3803,B7Z661,309,HexNAc
3804,Q4KMG0,700,HexHexNAc
3805,Q4KMG0,530,HexHexNAc
3806,Q9NV96,85,HexHexNAc
3807,Q99618,44,HexHexNAc
3808,Q99674,135,HexHexNAc
3809,Q99674,112,HexHexNAc
3810,P43121,195,HexHexNAc
3811,Q96S66,27,HexHexNAc
3812,Q9P2E5,648,HexHexNAc
3813,Q8N6G5,43,HexHexNAc
3814,O95196,335,HexNAc
3815,Q05048,273,HexHexNAc
3816,Q11203,52,HexHexNAc
3817,Q11203,328,HexHexNAc
3818,Q11201,87,HexHexNAc
3819,Q11201,225,HexHexNAc
3820,Q11201,81,HexHexNAc
3821,Q16842,33,HexHexNAc
3822,Q16842,184,HexHexNAc
3823,Q92187,28,HexHexNAc
3824,Q8NEF3,144,HexHexNAc
3825,Q96EE4,85,HexHexNAc
3826,Q14050,665,HexHexNAc
3827,Q9HBJ8,95,HexHexNAc
3828,P31146,424,HexHexNAc
3829,P46109,120,HexHexNAc
3830,P46109,228,HexHexNAc
3831,P46109,214,HexNAc
3832,Q9UBG0,1084,HexNAc
3833,Q9UBG0,966,HexHexNAc
3834,J9JIF5,107,HexHexNAc
3835,O14976,939,HexNAc
3836,Q8IV13,348,HexNAc
3837,Q96HD1,159,HexHexNAc
3838,Q6UXH1,339,HexNAc2
3839,P49589,583,HexNAc
3840,P31785,198,HexHexNAc
3841,P31785,127,HexHexNAc
3842,Q96PD2,517,Hex2HexNAc2
3843,O14672,610,HexHexNAc
3844,P39656,231,HexNAc
3845,P04843,144,HexHexNAc
3846,P36507,30,HexHexNAc
3847,P36507,25,HexHexNAc
3848,Q8IZA0,677,HexHexNAc
3849,Q8IZA0,298,Hex2HexNAc2
3850,Q8IZA0,425,HexHexNAc2
